author,title,passage_id,text,char_count,word_count,sentence_count,avg_word_length,avg_sentence_length,type_token_ratio,pronoun_freq,function_words_count,punctuation_frequency,sentiment_polarity,sentiment_subjectivity,readability_Kincaid,readability_ARI,readability_Coleman-Liau,readability_FleschReadingEase,readability_GunningFogIndex,readability_LIX,readability_SMOGIndex,readability_RIX,readability_DaleChallIndex,info_characters_per_word,info_syll_per_word,info_words_per_sentence,info_type_token_ratio,info_characters,info_syllables,info_words,info_wordtypes
Thomas Hardy,Jude the Obscure,10906,"Where is your scorn  of convention gone? I _would_ have died game!"" ""You crush, almost insult me, Jude! Go away from me!"" She turned off  quickly. ""I will. I would never come to see you again, even if I had the  strength to come, which I shall not have any more. Sue, Sue, you are  not worth a man's love!"" Her bosom began to go up and down. ""I can't endure you to say that!"" she burst out, and her eye resting on him a moment, she turned back  impulsively. ""Don't, don't scorn me!",481.0,127.0,12.0,3.078740157480315,10.583333333333334,0.6377952755905512,0.1496062992125984,53.0,0.0727650727650727,0.0475198412698412,0.3412698412698413,34.79122448979592,44.39142857142857,4.896752836734695,20.175204081632685,40.01632653061225,104.12244897959184,10.745966692414834,6.0,11.719748979591836,3.571428571428572,1.030612244897959,98.0,0.7653061224489796,350.0,101.0,98.0,75.0
Thomas Hardy,Jude the Obscure,13176,"SIR,—I have read your letter with interest; and, judging from your  description of yourself as a working-man, I venture to think that you  will have a much better chance of success in life by remaining in your  own sphere and sticking to your trade than by adopting any other  course. That, therefore, is what I advise you to do. Yours faithfully,      T. TETUPHENAY. To Mr. J. FAWLEY, Stone-mason. This terribly sensible advice exasperated Jude. He had known all that  before. He knew it was true.",498.0,101.0,7.0,4.0,14.428571428571429,0.7326732673267327,0.0594059405940594,48.0,0.0401606425702811,0.1041666666666666,0.5875,33.317441860465124,42.65546511627907,10.177746639534885,9.36825581395351,39.05116279069768,105.76744186046513,20.32050807568877,17.0,12.308611627906975,4.476744186046512,1.302325581395349,86.0,0.813953488372093,385.0,112.0,86.0,70.0
Thomas Hardy,Jude the Obscure,15767,"""Can't ye fix your mind upon what was said by the London preacher  to-day, and try to get rid of your wandering fancies that way?"" ""I do. But my wicked heart will ramble off in spite of myself!"" ""Well—I know what it is to have a wanton mind o' my own, too! If you  on'y knew what I do dream sometimes o' nights quite against my wishes,  you'd say I had my struggles!"" (Anny, too, had grown rather serious of  late, her lover having jilted her.) ""What shall I do about it?"" urged Arabella morbidly.",497.0,125.0,8.0,3.256,15.625,0.688,0.064,54.0,0.0603621730382293,0.1013888888888889,0.7555555555555555,37.20383838383839,45.62545454545455,5.816142858585859,4.659090909090935,41.21616161616162,108.0909090909091,13.954451150103322,9.0,12.374778787878787,3.727272727272727,1.202020202020202,99.0,0.7777777777777778,369.0,119.0,99.0,77.0
Thomas Hardy,The Mayor of Casterbridge,640,"""O, can't something be done to stop  it?"" she cried. ""Is there nobody to do it—not one?"" She relinquished Lucetta's hands, and ran to the door. Lucetta herself,  saying recklessly ""I will see it!"" turned to the window, threw up the  sash, and went out upon the balcony. Elizabeth immediately followed,  and put her arm round her to pull her in. Lucetta's eyes were straight  upon the spectacle of the uncanny revel, now dancing rapidly.",436.0,99.0,8.0,3.6666666666666665,12.375,0.6666666666666666,0.0606060606060606,35.0,0.055045871559633,0.0,0.4,30.306075949367088,37.86392405063291,8.534933367088609,18.49050632911396,36.15696202531645,99.25316455696202,19.431676725154983,16.0,11.55236835443038,4.2025316455696204,1.2784810126582278,79.0,0.759493670886076,332.0,101.0,79.0,60.0
Thomas Hardy,The Mayor of Casterbridge,910,"After an unprecedented success one day she came  indoors, went upstairs, and leant upon her bed face downwards quite  forgetting the possible creasing and damage. ""Good Heaven,"" she  whispered, ""can it be? Here am I setting up as the town beauty!"" When she had thought it over, her usual fear of exaggerating  appearances engendered a deep sadness. ""There is something wrong in all  this,"" she mused.",400.0,83.0,5.0,4.048192771084337,16.6,0.7831325301204819,0.0843373493975903,31.0,0.0425,0.1464285714285714,0.5785714285714285,27.134848484848494,33.90681818181818,11.635651803030306,18.072272727272747,31.85454545454546,90.24242424242424,19.431676725154983,16.0,9.781009090909093,4.742424242424242,1.4393939393939394,66.0,0.8939393939393939,313.0,95.0,66.0,59.0
Thomas Hardy,The Mayor of Casterbridge,1209,"We work harder, but we  bain't made afeard now. It was fear made my few poor hairs so thin! No  busting out, no slamming of doors, no meddling with yer eternal soul  and all that; and though 'tis a shilling a week less I'm the richer  man; for what's all the world if yer mind is always in a larry, Miss  Henchet?""",314.0,76.0,3.0,3.276315789473684,25.33333333333333,0.8289473684210527,0.0394736842105263,32.0,0.0445859872611464,-0.2733333333333334,0.3233333333333333,22.10461538461539,28.026000000000003,4.911470676923081,52.35538461538464,26.615384615384613,74.23076923076923,8.477225575051662,6.0,11.476038461538462,3.6,1.0461538461538462,65.0,0.8769230769230769,234.0,68.0,65.0,57.0
Thomas Hardy,The Mayor of Casterbridge,2566,"Beneath these  sycamores on the town walls could be seen from the sitting-room the  tumuli and earth forts of the distant uplands; making it altogether a  pleasant spot, with the usual touch of melancholy that a past-marked  prospect lends. As soon as the mother and daughter were comfortably installed, with a  white-aproned servant and all complete, Henchard paid them a visit, and  remained to tea.",401.0,72.0,2.0,4.597222222222222,36.0,0.7638888888888888,0.0138888888888888,30.0,0.0249376558603491,0.1766666666666666,0.5533333333333333,27.18769230769232,34.54753846153846,13.052802830769233,15.912307692307706,32.15384615384615,92.6923076923077,20.32050807568877,18.0,11.476038461538462,4.984615384615385,1.476923076923077,65.0,0.8,324.0,96.0,65.0,52.0
Thomas Hardy,The Mayor of Casterbridge,3158,"""Well,"" said the senior Commissioner, addressing Henchard, ""though the  case is a desperate one, I am bound to admit that I have never met a  debtor who behaved more fairly. I've proved the balance-sheet to be as  honestly made out as it could possibly be; we have had no trouble;  there have been no evasions and no concealments. The rashness of  dealing which led to this unhappy situation is obvious enough; but as  far as I can see every attempt has been made to avoid wronging  anybody.""",492.0,102.0,3.0,3.950980392156863,34.0,0.7156862745098039,0.0490196078431372,46.0,0.032520325203252,0.08,0.74,35.08909090909091,43.12272727272727,9.520508545454549,0.228636363636383,41.56363636363636,109.5909090909091,23.4939015319192,19.0,12.307663636363635,4.363636363636363,1.3863636363636365,88.0,0.7727272727272727,384.0,122.0,88.0,68.0
Thomas Hardy,The Mayor of Casterbridge,5890,"At his back he carried by a looped  strap a rush basket, from which protruded at one end the crutch of a  hay-knife, a wimble for hay-bonds being also visible in the aperture.",175.0,36.0,1.0,3.9166666666666665,36.0,0.8611111111111112,0.0277777777777777,17.0,0.0285714285714285,0.0,0.0,12.29818181818182,14.766363636363636,7.891079575757576,65.66727272727275,16.83636363636364,51.18181818181819,12.486832980505138,6.0,9.579663636363636,4.181818181818182,1.2727272727272727,33.0,0.8787878787878788,138.0,42.0,33.0,29.0
Thomas Hardy,The Mayor of Casterbridge,7131,"""Twenty years ago or thereabout I was selling of furmity in a tent at  Weydon Fair——""    ""'Twenty years ago'—well, that's beginning at the beginning; suppose  you go back to the Creation!"" said the clerk, not without satire. But Henchard stared, and quite forgot what was evidence and what was  not. ""A man and a woman with a little child came into my tent,"" the woman  continued. ""They sat down and had a basin apiece. Ah, Lord's my life!",439.0,99.0,6.0,3.656565656565657,16.5,0.6666666666666666,0.0303030303030303,37.0,0.0523917995444191,-0.1273148148148148,0.262962962962963,30.859259259259264,38.20074074074074,7.716278703703708,18.086666666666687,35.36296296296296,94.58024691358024,16.41640786499874,11.0,10.578174074074074,4.061728395061729,1.2592592592592593,81.0,0.7283950617283951,329.0,102.0,81.0,59.0
Thomas Hardy,The Mayor of Casterbridge,7346,The agricultural and pastoral character of the people upon whom the  town depended for its existence was shown by the class of objects  displayed in the shop windows.,166.0,29.0,1.0,4.724137931034483,29.0,0.8620689655172413,0.0,14.0,0.0060240963855421,0.0,0.0,11.765714285714283,15.447142857142858,11.701783714285718,60.57928571428573,18.342857142857145,56.57142857142857,15.24744871391589,8.0,10.100657142857145,4.857142857142857,1.3928571428571428,28.0,0.8571428571428571,136.0,39.0,28.0,24.0
Thomas Hardy,The Mayor of Casterbridge,7572,"A Royal Personage was about to pass through the borough on his course  further west, to inaugurate an immense engineering work out that way.",140.0,26.0,1.0,4.461538461538462,26.0,0.9615384615384616,0.0,13.0,0.0142857142857142,0.0,0.75,10.486666666666668,12.942500000000004,10.89568491666667,62.625000000000014,12.933333333333332,53.16666666666667,10.745966692414834,7.0,8.116483333333333,4.75,1.4166666666666667,24.0,0.9583333333333334,114.0,34.0,24.0,23.0
Thomas Hardy,The Mayor of Casterbridge,7973,"The front doors  of the private houses were mostly left open at this warm autumn time,  no thought of umbrella stealers disturbing the minds of the placid  burgesses.",166.0,30.0,1.0,4.533333333333333,30.0,0.8666666666666667,0.0,11.0,0.0120481927710843,-0.0333333333333333,0.4958333333333334,10.922857142857143,15.110714285714288,11.281794357142855,66.62214285714288,15.485714285714288,49.42857142857143,12.486832980505138,6.0,9.536728571428572,4.785714285714286,1.3214285714285714,28.0,0.8571428571428571,134.0,37.0,28.0,24.0
Thomas Hardy,The Mayor of Casterbridge,8729,"The only reason why I can  mind the man is that he came back here to the next year's fair, and  told me quite private-like that if a woman ever asked for him I was to  say he had gone to—where?—Casterbridge—yes—to Casterbridge, said he. But, Lord's my life, I shouldn't ha' thought of it again!"" Mrs. Newson would have rewarded the old woman as far as her small means  afforded had she not discreetly borne in mind that it was by that  unscrupulous person's liquor her husband had been degraded.",495.0,105.0,3.0,3.8285714285714287,35.0,0.7714285714285715,0.1047619047619047,49.0,0.0323232323232323,0.1178571428571428,0.5,35.87489795918367,45.929387755102034,6.8167041836734725,12.405816326530656,41.648979591836735,109.22448979591836,16.41640786499874,11.0,11.397504081632654,3.8979591836734695,1.1224489795918366,98.0,0.7653061224489796,382.0,110.0,98.0,75.0
Thomas Hardy,The Mayor of Casterbridge,13908,"This hiring of Henchard was done  through a foreman, Farfrae feeling that it was undesirable to come  personally in contact with the ex-corn-factor more than was absolutely  necessary. While anxious to help him he was well aware by this time of  his uncertain temper, and thought reserved relations best. For the same  reason his orders to Henchard to proceed to this and that country farm  trussing in the usual way were always given through a third person.",458.0,82.0,3.0,4.585365853658536,27.33333333333333,0.7439024390243902,0.024390243902439,40.0,0.0152838427947598,0.1388888888888889,0.4138888888888888,32.216623376623374,39.763636363636365,12.145136792207795,1.2306493506493723,35.994805194805195,104.27272727272728,20.32050807568877,21.0,11.762063636363637,4.818181818181818,1.5064935064935066,77.0,0.7662337662337663,371.0,116.0,77.0,59.0
Thomas Hardy,The Mayor of Casterbridge,15590,"Neither in back street nor in front street, however, could the  disturbers be perceived, and Blowbody and the second constable, who  came up at this time, brought similar intelligence. Effigies, donkey,  lanterns, band, all had disappeared like the crew of _Comus_. ""Now,"" said Mr. Grower, ""there's only one thing more we can do. Get ye  half-a-dozen helpers, and go in a body to Mixen Lane, and into Peter's  Finger. I'm much mistaken if you don't find a clue to the perpetrators  there.""",489.0,108.0,5.0,3.759259259259259,21.6,0.7037037037037037,0.0277777777777777,37.0,0.0633946830265848,0.1166666666666666,0.35,33.591860465116284,42.10779069767442,9.49404303488372,7.400813953488409,39.05116279069768,105.76744186046513,20.32050807568877,17.0,12.675820930232558,4.3604651162790695,1.3255813953488371,86.0,0.8488372093023255,375.0,114.0,86.0,73.0
Thomas Hardy,The Mayor of Casterbridge,15828,"""You must bear in mind that the weather just at the harvest of  that corn was worse than we have known it for years. However, I have  mended my arrangements on account o't. Since I have found my business  too large to be well looked after by myself alone, I have advertised  for a thorough good man as manager of the corn department. When I've  got him you will find these mistakes will no longer occur—matters will  be better looked into."" ""But what are you going to do to repay us for the past?""",497.0,106.0,5.0,3.792452830188679,21.2,0.7358490566037735,0.0943396226415094,55.0,0.0261569416498993,0.1528571428571428,0.4757142857142857,36.35134020618557,45.71577319587629,7.171108412371133,7.208865979381471,41.274226804123714,109.37113402061856,16.41640786499874,12.0,10.889452577319588,3.9587628865979374,1.1958762886597938,97.0,0.7731958762886598,384.0,116.0,97.0,75.0
Thomas Hardy,The Return of the Native,1333,"He hoped that the worst would soon be over;  but at the surgeon's third visit he learnt to his dismay that although  he might venture out of doors with shaded eyes in the course of a  month, all thought of pursuing his work, or of reading print of any  description, would have to be given up for a long time to come. One week and another week wore on, and nothing seemed to lighten the  gloom of the young couple.",413.0,88.0,2.0,3.738636363636364,44.0,0.7272727272727273,0.034090909090909,41.0,0.0193704600484261,-0.2166666666666666,0.3866666666666666,28.819753086419755,37.73555555555556,7.135552679012349,32.70888888888892,33.38765432098766,93.34567901234568,10.745966692414834,10.0,10.773112345679012,3.962962962962963,1.0864197530864197,81.0,0.7530864197530864,321.0,88.0,81.0,61.0
Thomas Hardy,The Return of the Native,1390,"Eustacia then proceeded in her delivery, striking the sword against the  staff or lance at the minatory phrases, in the orthodox mumming manner,  and strutting up and down. Charley seasoned his admiration with  criticism of the gentlest kind, for the touch of Eustacia's hand yet  remained with him. ""And now for your excuse to the others,"" she said. ""Where do you meet  before you go to Mrs. Yeobright's?"" ""We thought of meeting here, miss, if you have nothing to say against  it.",481.0,102.0,6.0,3.911764705882353,17.0,0.6862745098039216,0.0686274509803921,46.0,0.0415800415800415,0.092063492063492,0.4984126984126983,32.903333333333336,41.54071428571429,10.026303071428575,8.775000000000034,37.40952380952381,110.1904761904762,18.491933384829668,22.0,12.31432857142857,4.4523809523809526,1.3333333333333333,84.0,0.7738095238095238,374.0,112.0,84.0,65.0
Thomas Hardy,The Return of the Native,1432,"""Inquire as much as you can tomorrow without neglecting your work,""  said Yeobright. ""Don't come again till you have found him."" The next day Yeobright set out for the old house at Blooms-End, which,  with the garden, was now his own. His severe illness had hindered all  preparations for his removal thither; but it had become necessary that  he should go and overlook its contents, as administrator to his  mother's little property; for which purpose he decided to pass the next  night on the premises.",504.0,102.0,4.0,4.098039215686274,25.5,0.7450980392156863,0.0490196078431372,45.0,0.0357142857142857,0.0640625,0.375,34.07333333333334,43.56275862068966,10.690156540229886,5.730000000000032,39.85747126436782,109.98850574712644,21.16590212458495,20.0,11.944573563218391,4.563218390804598,1.3333333333333333,87.0,0.8160919540229885,397.0,116.0,87.0,71.0
Thomas Hardy,The Return of the Native,3094,"She had  been a lovely wonder, predestined to an orbit in which the whole of his  own was but a point; and this sight of her leaning like a helpless,  despairing creature against a wild wet bank filled him with an amazed  horror. He could no longer remain where he was. Leaping over, he came  up, touched her with his finger, and said tenderly, ""You are poorly,  ma'am. What can I do?"" Eustacia started up, and said, ""Ah, Charley—you have followed me.",451.0,101.0,5.0,3.633663366336634,20.2,0.7326732673267327,0.099009900990099,47.0,0.0443458980044345,0.1857142857142857,0.6357142857142856,32.341428571428565,39.8025,7.856358059523814,12.803571428571445,35.98095238095238,99.47619047619048,15.24744871391589,13.0,11.186471428571428,4.083333333333333,1.2857142857142858,84.0,0.8333333333333334,343.0,108.0,84.0,70.0
Thomas Hardy,The Return of the Native,3888,"""'Tis a serious job to have things happen to 'ee there,"" said a woman  behind. ""'Ye are to declare it,' was the parson's words,"" Fairway continued. ""And then up stood a woman at my side—a-touching of me. 'Well, be  damned if there isn't Mis'ess Yeobright a-standing up,' I said to  myself. Yes, neighbours, though I was in the temple of prayer that's  what I said. 'Tis against my conscience to curse and swear in company,  and I hope any woman here will overlook it.",467.0,110.0,6.0,3.4909090909090907,18.33333333333333,0.6181818181818182,0.0454545454545454,48.0,0.0685224839400428,-0.3666666666666667,0.6833333333333333,32.776179775280895,41.48662921348315,6.857632719101126,18.592134831460697,38.29662921348315,102.48314606741572,16.41640786499874,12.0,12.663708988764045,3.9101123595505616,1.1573033707865168,89.0,0.7303370786516854,348.0,103.0,89.0,65.0
Thomas Hardy,The Return of the Native,4070,"From that instant of leaving Mrs. Yeobright's door, the reddleman was  seen no more in or about Egdon Heath for a space of many months. He  vanished entirely. The nook among the brambles where his van had been  standing was as vacant as ever the next morning, and scarcely a sign  remained to show that he had been there, excepting a few straws, and a  little redness on the turf, which was washed away by the next storm of  rain.",430.0,89.0,3.0,3.8764044943820224,29.666666666666668,0.7415730337078652,0.0224719101123595,43.0,0.0232558139534883,-0.0171875,0.3614583333333333,29.985185185185184,38.54962962962963,8.151823222222227,24.353333333333367,34.86913580246914,97.04938271604938,15.24744871391589,13.0,11.747803703703704,4.135802469135802,1.1851851851851851,81.0,0.7901234567901234,335.0,96.0,81.0,64.0
Thomas Hardy,The Return of the Native,4490,"""I could almost say that it serves you right—if I did not feel that you  don't deserve it,"" continued Mrs. Yeobright, who, possessing two  distinct moods in close contiguity, a gentle mood and an angry, flew  from one to the other without the least warning. ""Remember, Thomasin,  this business was none of my seeking; from the very first, when you  began to feel foolish about that man, I warned you he would not make  you happy.",429.0,92.0,2.0,3.815217391304348,46.0,0.7282608695652174,0.0978260869565217,38.0,0.0396270396270396,0.1,0.6154761904761905,29.80692307692308,37.49692307692308,8.696164589743592,20.28807692307696,33.251282051282054,94.66666666666669,13.954451150103322,13.0,10.54183846153846,4.230769230769231,1.2692307692307692,78.0,0.8076923076923077,330.0,99.0,78.0,63.0
Thomas Hardy,The Return of the Native,4826,"""I think I can assure you that she knew better at last,"" said Thomasin. The pallid Eustacia said nothing. ""Why didn't she come to my house? I would have taken her in and showed  her how I loved her in spite of all. But she never came; and I didn't  go to her, and she died on the heath like an animal kicked out, nobody  to help her till it was too late.",354.0,87.0,5.0,3.2413793103448274,17.4,0.7126436781609196,0.1724137931034483,43.0,0.03954802259887,0.2249999999999999,0.4916666666666667,26.246666666666663,32.712,4.580172466666667,40.47000000000003,31.06666666666667,79.0,10.745966692414834,3.0,10.093433333333332,3.533333333333333,1.0666666666666669,75.0,0.7466666666666667,265.0,80.0,75.0,56.0
Thomas Hardy,The Return of the Native,5288,"""Yes; but she was obliged to live as her husband did; and I suppose she  has taken kindly to it by this time. Ah, I recollect that I once  accidentally offended her, and I have never seen her since."" That night was an eventful one to Eustacia's brain, and one which she  hardly ever forgot. She dreamt a dream; and few human beings, from  Nebuchadnezzar to the Swaffham tinker, ever dreamt a more remarkable  one.",413.0,90.0,4.0,3.733333333333333,22.5,0.6888888888888889,0.1222222222222222,40.0,0.036319612590799,0.2135281385281385,0.4845238095238095,29.42105263157895,36.3396052631579,8.489790592105265,19.49236842105266,33.55789473684211,90.47368421052632,16.41640786499874,11.0,10.522547368421051,4.197368421052632,1.3026315789473684,76.0,0.75,319.0,99.0,76.0,57.0
Thomas Hardy,The Return of the Native,7760,"The fifth sally was in the afternoon; it was fine, and she remained out  long, walking to the very top of the valley in which Blooms-End lay. She saw the white paling about half a mile off; but he did not appear. It was almost with heart-sickness that she came home and with a sense  of shame at her weakness. She resolved to look for the man from Paris  no more.",363.0,79.0,4.0,3.670886075949367,19.75,0.759493670886076,0.0759493670886076,43.0,0.0275482093663911,0.0999999999999999,0.3694444444444444,24.89718309859155,32.777323943661976,7.136248140845076,43.02070422535212,30.65352112676057,80.85915492957747,13.954451150103322,7.0,8.937254929577465,3.971830985915493,1.0845070422535212,71.0,0.8028169014084507,282.0,77.0,71.0,57.0
Thomas Hardy,The Return of the Native,8084,"She spoke hurriedly, as if her heart had leapt into her throat  at the boy's words. ""No, because I shall hae the crooked sixpence."" ""Yes, here it is. Now run as fast as you can—not that way—through the  garden here. No other boy in the heath has had such a bonfire as  yours."" The boy, who clearly had had too much of a good thing, marched away  into the shadows with alacrity.",377.0,88.0,6.0,3.477272727272727,14.666666666666666,0.6818181818181818,0.0568181818181818,43.0,0.0424403183023872,0.1770833333333333,0.4263888888888889,26.718666666666667,33.9052,6.069734720000003,37.08600000000003,31.06666666666667,88.33333333333333,10.745966692414834,10.0,9.8829,3.786666666666666,1.106666666666667,75.0,0.7733333333333333,284.0,83.0,75.0,58.0
Thomas Hardy,The Return of the Native,12155,"Neither to raise men nor to lay 'em low—that shows a poor do-nothing  spirit indeed."" ""I never had the nerve to stand fire,"" faltered Christian. ""But as to  marrying, I own I've asked here and there, though without much fruit  from it. Yes, there's some house or other that might have had a man for  a master—such as he is—that's now ruled by a woman alone.",357.0,81.0,4.0,3.6049382716049374,20.25,0.7530864197530864,0.0493827160493827,34.0,0.0476190476190476,0.0549999999999999,0.4349999999999999,25.765000000000004,32.16708333333333,5.756038208333337,38.58000000000001,29.91111111111111,80.33333333333333,10.745966692414834,6.0,9.620061111111111,3.736111111111111,1.125,72.0,0.8055555555555556,269.0,81.0,72.0,58.0
Thomas Hardy,The Return of the Native,15897,"""By my wretched soul you sting me, Eustacia! I can keep it up, and  hotly too. Now, then, madam, tell me his name!"" ""Never, I am resolved."" ""How often does he write to you? Where does he put his letters—when  does he meet you? Ah, his letters! Do you tell me his name?"" ""I do not."" ""Then I'll find it myself."" His eyes had fallen upon a small desk that  stood near, on which she was accustomed to write her letters. He went  to it. It was locked. ""Unlock this!"" ""You have no right to say it. That's mine.""",505.0,139.0,16.0,3.0,8.6875,0.5827338129496403,0.1294964028776978,62.0,0.0792079207920792,0.0306919642857142,0.5464285714285714,36.452745098039216,46.28588235294118,4.77683111764706,15.387352941176488,41.5843137254902,108.8627450980392,10.745966692414834,7.0,11.017758823529412,3.549019607843137,1.03921568627451,102.0,0.7352941176470589,362.0,106.0,102.0,75.0
Thomas Hobbes,Leviathan,46,"But  if the words be of the time Present, or Past, as, ""I have given, or do  give to be delivered to morrow,"" then is my to morrows Right given away  to day; and that by the vertue of the words, though there were no  other argument of my will.",243.0,60.0,1.0,3.2,60.0,0.7,0.0166666666666666,33.0,0.0411522633744856,0.0245535714285714,0.2901785714285714,17.126,20.526000000000003,4.7749140000000025,61.333000000000006,21.6,58.0,10.745966692414834,4.0,8.0113,3.6,1.12,50.0,0.74,180.0,56.0,50.0,37.0
Thomas Hobbes,Leviathan,302,"Of Systemes subordinate, some are Politicall, and some Private. Politicall (otherwise Called Bodies Politique, and Persons In Law,)  are those, which are made by authority from the Soveraign Power of the  Common-wealth. Private, are those, which are constituted by Subjects  amongst themselves, or by authoritie from a stranger. For no authority  derived from forraign power, within the Dominion of another, is Publique  there, but Private.",440.0,82.0,4.0,4.524390243902439,20.5,0.6097560975609756,0.0,34.0,0.0409090909090909,0.0,0.375,30.63692307692308,36.721384615384615,15.766580215384614,-8.816923076923047,31.538461538461537,103.46153846153844,19.431676725154983,25.0,12.690653846153849,5.446153846153846,1.7692307692307692,65.0,0.7076923076923077,354.0,115.0,65.0,46.0
Thomas Hobbes,Leviathan,461,"Ignorance Of The Penalty Excuseth Not    Ignorance of the Penalty, where the Law is declared, Excuseth no man:  For in breaking the Law, which without a fear of penalty to follow, were  not a Law, but vain words, he undergoeth the penalty, though he know not  what it is; because, whosoever voluntarily doth any action, accepteth  all the known consequences of it; but Punishment is a known consequence  of the violation of the Lawes, in every Common-wealth; which punishment,  if it be determined already by the Law, he is subject to that; if not,  then is he subject to Arbitrary punishment.",593.0,120.0,1.0,4.025,120.0,0.5416666666666666,0.0333333333333333,57.0,0.0337268128161888,-0.0833333333333333,0.3416666666666667,40.50693069306931,50.70801980198019,10.918637425742578,-15.46019801980195,46.34059405940594,128.72277227722773,24.213203435596427,28.0,13.02352574257426,4.594059405940594,1.4158415841584158,101.0,0.6039603960396039,464.0,143.0,101.0,61.0
Thomas Hobbes,Leviathan,822,"Therefore Peter answered (for  them all) ""Thou art Christ, the Son of the Living God;"" which I said is  the Foundation of the Faith of the whole Church; from which our Saviour  takes the occasion of saying, ""Upon this stone I will build my Church;""  By which it is manifest, that by the Foundation-Stone of the Church, was  meant the Fundamentall Article of the Churches Faith. But why then (will  some object) doth our Saviour interpose these words, ""Thou art Peter""?",468.0,101.0,2.0,3.8415841584158414,50.5,0.6138613861386139,0.0297029702970297,43.0,0.0448717948717948,0.2,0.4,30.130864197530865,40.11962962962964,10.111773555555558,23.30888888888892,34.37530864197531,95.8148148148148,13.954451150103322,12.0,11.94274197530864,4.469135802469136,1.1975308641975309,81.0,0.6666666666666666,362.0,97.0,81.0,54.0
Thomas Hobbes,Leviathan,897,"But suppose that  a Christian King should from this Foundation, Jesus Is The Christ, draw  some false consequences, that is to say, make some superstructions of  Hay, or Stubble, and command the teaching of the same; yet seeing St.  Paul says, he shal be saved; much more shall he be saved, that teacheth  them by his command; and much more yet, he that teaches not, but onely  beleeves his lawfull Teacher.",407.0,85.0,1.0,3.894117647058824,85.0,0.6823529411764706,0.0470588235294117,36.0,0.0368550368550368,0.1199999999999999,0.345,26.226760563380285,35.03281690140845,9.951951436619725,33.48830985915495,30.090140845070422,90.71830985915491,12.486832980505138,14.0,11.828381690140844,4.450704225352113,1.1971830985915493,71.0,0.7746478873239436,316.0,85.0,71.0,55.0
Thomas Hobbes,Leviathan,1003,"But when wee see some possible, naturall cause of  it, how rarely soever the like has been done; or if the like have been  often done, how impossible soever it be to imagine a naturall means  thereof, we no more wonder, nor esteem it for a Miracle. Therefore, if a Horse, or Cow should speak, it were a Miracle; because  both the thing is strange, & the Naturall cause difficult to imagin: So  also were it, to see a strange deviation of nature, in the production  of some new shape of a living creature.",504.0,110.0,2.0,3.6818181818181817,55.0,0.6,0.009090909090909,51.0,0.0337301587301587,-0.1348484848484848,0.5912457912457912,36.41333333333334,44.72032258064517,8.412044473118279,-0.359999999999971,41.07096774193548,111.27956989247312,19.431676725154983,17.0,11.305429032258065,4.172043010752688,1.3333333333333333,93.0,0.6559139784946236,388.0,124.0,93.0,61.0
Thomas Hobbes,Leviathan,1094,"After The Captivity The Jews Had No Setled Common-wealth    During the Captivity, the Jews had no Common-wealth at all: And after  their return, though they renewed their Covenant with God, yet there  was no promise made of obedience, neither to Esdras, nor to any other;  And presently after they became subjects to the Greeks (from whose  Customes, and Daemonology, and from the doctrine of the Cabalists,  their Religion became much corrupted): In such sort as nothing can be  gathered from their confusion, both in State and Religion, concerning  the Supremacy in either.",575.0,108.0,1.0,4.388888888888889,108.0,0.6666666666666666,0.0185185185185185,52.0,0.0313043478260869,0.01875,0.26875,37.86173913043479,48.01760869565218,13.1490272826087,-12.52543478260867,39.84347826086957,117.0,17.491376746189438,23.0,12.490460869565217,4.978260869565218,1.4891304347826086,92.0,0.717391304347826,458.0,137.0,92.0,66.0
Thomas Hobbes,Leviathan,1290,"Sixtly, I find not that the Ancients they cite, took  it for an Ornament, to doe the like with those that wrote before them. Seventhly, it is an argument of Indigestion, when Greek and Latine  Sentences unchewed come up again, as they use to doe, unchanged.",257.0,55.0,2.0,3.8181818181818175,27.5,0.7454545454545455,0.0727272727272727,26.0,0.0350194552529182,0.0,0.0,17.74130434782609,22.150652173913045,9.248386673913046,49.79717391304349,21.00869565217392,63.391304347826086,12.486832980505138,8.0,10.723752173913043,4.369565217391305,1.3043478260869563,46.0,0.8478260869565217,201.0,60.0,46.0,39.0
Thomas Hobbes,Leviathan,1592,"Admiration-- Joy, from apprehension of novelty, ADMIRATION; proper to  man, because it excites the appetite of knowing the cause.",129.0,25.0,1.0,4.4,25.0,0.84,0.0,8.0,0.0542635658914728,0.4,0.15,10.451578947368422,13.603157894736846,14.516952473684212,53.97105263157897,16.02105263157895,61.10526315789474,13.954451150103322,8.0,10.396268421052632,5.421052631578948,1.5789473684210529,19.0,0.8947368421052632,103.0,30.0,19.0,17.0
Thomas Hobbes,Leviathan,1603,"the Apostle  speaking of Christ, clothed in a garment dipt in bloud, saith; his name  is ""the Word of God;"" which is to be understood, as if he had said his  name had been, ""He that was come according to the purpose of God from  the beginning, and according to his Word and promises delivered by the  Prophets.""",311.0,70.0,1.0,3.6142857142857134,70.0,0.6428571428571429,0.0285714285714285,34.0,0.0385852090032154,0.0,0.0,20.86448275862069,26.816034482758617,7.715358189655173,48.7787931034483,27.33793103448276,78.6896551724138,16.41640786499874,12.0,10.596920689655173,4.086206896551724,1.1724137931034482,58.0,0.6896551724137931,237.0,68.0,58.0,40.0
